Status,Date,Platform,Curator,Title,URL
FALSE,2021-02-26,Beatport,Bontan,Set Your Soul On Fire Bontan,https://www.beatport.com/chart/set-your-soul-on-fire/667632
FALSE,2021-02-24,Beatport,Rampa,2000 Rampa,https://www.beatport.com/chart/2000/667267
FALSE,2021-02-23,Beatport,Re.you,Sun Sun Sun by Re.You Re.you,https://www.beatport.com/chart/sun-sun-sun-by-reyou/667112
FALSE,2021-02-16,Beatport,Jimpster,Jimpster Chart For February 2021 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-february-2021/666127
FALSE,2021-02-15,Beatport,Kolombo,Feb Chart Kolombo,https://www.beatport.com/chart/feb-chart/665989
FALSE,2021-02-10,Beatport,AFFKT,Forward-looking Thinking AFFKT,https://www.beatport.com/chart/forwardlooking-thinking/665227
FALSE,2021-02-09,Traxsource,Atjazz,Atjazz - In Tribute To PHLASH,https://www.traxsource.com/title/1526827/atjazz-in-tribute-to-phlash
FALSE,2021-02-08,Beatport,Truncate,DTW 2 LAX Truncate,https://www.beatport.com/chart/dtw-2-lax/664993
FALSE,2021-02-02,Beatport,Andre Lodemann,Still Searching Charts Andre Lodemann,https://www.beatport.com/chart/still-searching-charts/664067
FALSE,2021-02-01,Traxsource,Atmos Blaq,Atmos Blaq - Atmos Blaq Picks on Traxsource,https://www.traxsource.com/title/1528195/atmos-blaq-picks
FALSE,2021-01-31,Beatport,Andhim,andhim February charts Andhim,https://www.beatport.com/chart/andhim-february-charts/663502
FALSE,2021-01-30,Beatport,Sante,January 2021 - Sante Re Union Chart January 2021 - Sante Re Union Chart Sifa,https://www.beatport.com/chart/january-2021-sante-re-union-chart/663363
FALSE,2021-01-29,Beatport,Fideles,FIDELES: Feb 2021 Fideles,https://www.beatport.com/chart/fideles-feb-2021/662987
FALSE,2021-01-21,Beatport,Los Suruba,Los Suruba signals chart Los Suruba,https://www.beatport.com/chart/los-suruba-signals-chart/661457
FALSE,2021-01-19,Beatport,Black Circle,Black Circle Ucha,https://www.beatport.com/chart/black-circle/661119
FALSE,2021-01-18,Traxsource,Bontan,Kalambo,https://www.traxsource.com/title/1509845/kalambo
FALSE,2021-01-13,Beatport,Truncate,Here We Go 2021... Truncate,https://www.beatport.com/chart/here-we-go-2021/660000
FALSE,2020-12-24,Beatport,Kolombo,XMAS Chart Kolombo,https://www.beatport.com/chart/xmas-chart/657725
FALSE,2020-12-18,Beatport,Bontan,Kalambo Bontan,https://www.beatport.com/chart/kalambo/657004
FALSE,2020-12-16,Beatport,Jimpster,Jimpster Chart for December 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-december-2020/656800
FALSE,2020-12-16,Beatport,Keinemusik,MUSIC LOCKER RADIO Keinemusik Beatport,https://www.beatport.com/chart/music-locker-radio-keinemusik/656764
FALSE,2020-12-15,Beatport,Truncate,TRUNCATE/WRKTRX Best of 2020 Truncate,https://www.beatport.com/chart/truncatewrktrx-best-of-2020/656603
FALSE,2020-12-11,Beatport,Upercent,Carrer Bonaire Chart Upercent,https://www.beatport.com/chart/carrer-bonaire-chart/656066
FALSE,2020-12-10,Beatport,Murat Uncuoglu,MURAT UNCUOGLU 20 / 20 Murat Uncuoglu,https://www.beatport.com/chart/murat-uncuoglu-20-20/656028
FALSE,2020-12-06,Traxsource,Atjazz,Atjazz December 2020,https://www.traxsource.com/title/1486738/atjazz-december-2020
FALSE,2020-12-02,Beatport,Los Suruba,Los Suruba Viracochas chart Los Suruba,https://www.beatport.com/chart/los-suruba-viracochas-chart/654854
FALSE,2020-12-02,Traxsource,Angelos,"DJ ANGELO ""SURRENDER"" CHART DECEMBER 2020",https://www.traxsource.com/title/1483410/dj-angelo-surrender-chart-december-2020
FALSE,2020-12-01,Traxsource,Angelos,"Angelos - ANGELOS ""BUDÁH"" CHART on Traxsource",https://www.traxsource.com/title/2110165/angelos-budah-chart
FALSE,2020-12-01,Traxsource,Angelos,"Angelos - ANGELOS ""LA JUNGLA"" CHART on Traxsource",https://www.traxsource.com/title/2060353/angelos-la-jungla-chart
FALSE,2020-12-01,Traxsource,Enoo Napa,Enoo Napa - Desert Chart on Traxsource,https://www.traxsource.com/title/1484188/desert-chart
FALSE,2020-11-30,Beatport,Helmut Dubnitzky,Proll / Doll Charts Helmut Dubnitzky,https://www.beatport.com/chart/proll-doll-charts/654478
FALSE,2020-11-20,Beatport,Truncate,We Don't Slap Truncate,https://www.beatport.com/chart/we-dont-slap/653015
FALSE,2020-11-19,Beatport,Joris Voorn,Joris Voorn GU Rotterdam Chart Joris Voorn,https://www.beatport.com/chart/joris-voorn-gu-rotterdam-chart/652920
FALSE,2020-11-17,Beatport,Andhim,andhim November charts Andhim,https://www.beatport.com/chart/andhim-november-charts/652562
FALSE,2020-11-11,Traxsource,Atjazz,Atjazz - Best of Lazy Days Chart on Traxsource,https://www.traxsource.com/title/1470455/atjazz-best-of-lazy-days-chart
FALSE,2020-11-09,Traxsource,Dixon,November Winter Warmers - Alan Dixon - Traxsource,https://www.traxsource.com/title/1468769/november-winter-warmers
FALSE,2020-11-03,Beatport,Upercent,Llum Chart Upercent,https://www.beatport.com/chart/llum-chart/650875
FALSE,2020-11-02,Traxsource,Tim Engelhardt,Love Dose Chart,https://www.traxsource.com/title/1463175/love-dose-chart
FALSE,2020-10-29,Beatport,Agoria,Agoria October 2020 Agoria,https://www.beatport.com/chart/agoria-october-2020/649945
FALSE,2020-10-29,Beatport,VONDA7,Change Of Vibrations VONDA7,https://www.beatport.com/chart/change-of-vibrations/650017
FALSE,2020-10-27,Beatport,Truncate,Shake Sequence Truncate,https://www.beatport.com/chart/shake-sequence/649754
FALSE,2020-10-23,Beatport,Jimpster,Jimpster chart for November 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-november-2020/649207
FALSE,2020-10-20,Beatport,Kolombo,Siel Chart Kolombo,https://www.beatport.com/chart/siel-chart/648839
FALSE,2020-10-20,Beatport,Ninetoes,Ninetoes' Cassette Tape Charts Ninetoes,https://www.beatport.com/chart/ninetoes-cassette-tape-charts/648885
FALSE,2020-10-20,Beatport,Solomun,"""HOME"" Solomun",https://www.beatport.com/chart/home/648860
FALSE,2020-10-19,Beatport,AFFKT,Torpedo AFFKT,https://www.beatport.com/chart/torpedo/648644
FALSE,2020-10-15,Beatport,Bontan,FOREIGN LANDS Bontan,https://www.beatport.com/chart/foreign-lands/648075
FALSE,2020-10-07,Beatport,Tiefschwarz,tiefschwarz Indian summer charts 10/20 tiefschwarz Indian summer charts 10/20 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-indian-summer-charts-1020/647027
FALSE,2020-10-04,Beatport,Truncate,Work This Chart Truncate,https://www.beatport.com/chart/work-this-chart/646601
FALSE,2020-09-30,Beatport,Baime,2nd Wave of Baime Baime,https://www.beatport.com/chart/2nd-wave-of-baime/645965
FALSE,2020-09-29,Beatport,Radio Slave,RADIO SLAVE “DON’T STOP” CHART RADIO SLAVE “DON’T STOP” CHART Radio Slave,https://www.beatport.com/chart/radio-slave-dont-stop-chart/645809
FALSE,2020-09-22,Beatport,Los Suruba,Los Suruba En las Dalias chart Los Suruba,https://www.beatport.com/chart/los-suruba-en-las-dalias-chart/644834
FALSE,2020-09-18,Beatport,Jimpster,Jimpster Chart for September 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-september-2020/644279
FALSE,2020-09-14,Beatport,AFFKT,Autumn Fusion AFFKT,https://www.beatport.com/chart/autumn-fusion/643759
FALSE,2020-09-14,Traxsource,Osunlade,Osunlade September 2020 Top 10 on Traxsource,https://www.traxsource.com/title/1431260/osunlade-september-2020-top-10
FALSE,2020-09-09,Beatport,Truncate,It's Still Not Over Truncate,https://www.beatport.com/chart/its-still-not-over/643106
FALSE,2020-09-08,Beatport,Nina Kraviz,Nina Kraviz September Chart Nina Kraviz,https://www.beatport.com/chart/nina-kraviz-september-chart-/642882
FALSE,2020-09-07,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - Pony Cowboy Charts Helmut Dubnitzky - Pony Cowboy Charts Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-pony-cowboy-charts/642781
FALSE,2020-09-04,Beatport,Kolombo,September Kolombo,https://www.beatport.com/chart/september/642388
FALSE,2020-09-01,Beatport,Rampa,BIND FACTOR Rampa,https://www.beatport.com/chart/bind-factor/641938
FALSE,2020-08-28,Beatport,Ninetoes,Ninetoes' Quarantine Love Charts Ninetoes,https://www.beatport.com/chart/ninetoes-quarantine-love-charts/641113
FALSE,2020-08-26,Beatport,Atjazz,Atjazz - August 2020 Atjazz,https://www.beatport.com/chart/atjazz-august-2020/640801
FALSE,2020-08-24,Traxsource,Tim Engelhardt,'Best of Poker Flat',https://www.traxsource.com/title/1419914/best-of-poker-flat
FALSE,2020-08-20,Beatport,Jonas Rathsman,Summer Selections Jonas Rathsman,https://www.beatport.com/chart/summer-selections/639930
FALSE,2020-08-13,Beatport,Andhim,andhim Toy Toy charts Andhim,https://www.beatport.com/chart/andhim-toy-toy-charts/638894
FALSE,2020-08-13,Beatport,Kolombo,August 2020 Kolombo,https://www.beatport.com/chart/august-2020/638862
FALSE,2020-08-13,Traxsource,Dennis Ferrer,Dennis Ferrer - Sunny Days Chart on Traxsource,https://www.traxsource.com/title/1412782/dennis-ferrer-sunny-days-chart
FALSE,2020-08-08,Beatport,VONDA7,10th release on art | werk chart VONDA7,https://www.beatport.com/chart/10th-release-on-art-werk-chart/638118
FALSE,2020-08-06,Traxsource,Dixon,DJ Sir Charles Dixon's August Happy Birthday Top 15 Chart,https://www.traxsource.com/title/1408687/dj-sir-charles-dixons-august-happy-birthday-top-15-chart
FALSE,2020-08-03,Beatport,Radio Slave,RADIO SLAVE “TOGETHER WE STAND” CHART RADIO SLAVE “TOGETHER WE STAND” CHART Radio Slave,https://www.beatport.com/chart/radio-slave-together-we-stand-chart/637271
FALSE,2020-07-31,Beatport,Rampa,VOD Rampa,https://www.beatport.com/chart/vod/636932
FALSE,2020-07-28,Traxsource,Angelos,"DJ ANGELO ""BABEL"" CHART JULY 2020",https://www.traxsource.com/title/1403336/dj-angelo-babel-chart-july-2020
FALSE,2020-07-27,Traxsource,Hyenah,Hyenah - Music Stays Music Charts on Traxsource,https://www.traxsource.com/title/1402847/music-stays-music-charts
FALSE,2020-07-20,Beatport,Fideles,Fideles | August 2020 Fideles,https://www.beatport.com/chart/fideles-august-2020/635072
FALSE,2020-07-18,Beatport,AFFKT,Matoji AFFKT,https://www.beatport.com/chart/matoji/634879
FALSE,2020-07-16,Beatport,Tiefschwarz,tiefschwarz introspection charts July 20 tiefschwarz introspection charts July 20 Tiefschwarz,https://www.beatport.com/chart/tiefschwarz-introspection-charts-july-20/634521
FALSE,2020-07-14,Beatport,Helmut Dubnitzky,This Helmut Dubnitzky,https://www.beatport.com/chart/this/634281
FALSE,2020-07-14,Beatport,Kolombo,Rhythm Stack Chart Kolombo,https://www.beatport.com/chart/rhythm-stack-chart/634131
FALSE,2020-07-14,Beatport,Truncate,July 2020 Covid Cutz Truncate,https://www.beatport.com/chart/july-2020-covid-cutz/634322
FALSE,2020-07-13,Beatport,Radio Slave,RADIO SLAVE - STAY OUT ALL NIGHT CHART RADIO SLAVE - STAY OUT ALL NIGHT CHART Radio Slave,https://www.beatport.com/chart/radio-slave-stay-out-all-night-chart-/634017
FALSE,2020-07-12,Beatport,Edu Imbernon,Edu Imbernon Luma Charts Edu Imbernon,https://www.beatport.com/chart/edu-imbernon-luma-charts/633877
FALSE,2020-07-08,Beatport,Ninetoes,"Ninetoes' ""PAROLE CHARTS"" Ninetoes",https://www.beatport.com/chart/ninetoes-parole-charts/633351
FALSE,2020-07-01,Traxsource,Torrfisk,Torrfisk - TORRFISK MAY PICKS on Traxsource,https://www.traxsource.com/title/1150627/torrfisk-may-picks
FALSE,2020-06-30,Beatport,VONDA7,Peace Transition VONDA7,https://www.beatport.com/chart/peace-transition/631904
FALSE,2020-06-16,Beatport,AFFKT,Your Story is part of me AFFKT,https://www.beatport.com/chart/your-story-is-part-of-me/629729
FALSE,2020-06-15,Beatport,Kolombo,Remember Chart Kolombo,https://www.beatport.com/chart/remember-chart/629520
FALSE,2020-06-13,Beatport,Jimpster,Jimpster Chart for June 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-june-2020/629281
FALSE,2020-06-05,Beatport,Rampa,JUNE 2020 Rampa,https://www.beatport.com/chart/june-2020/627754
FALSE,2020-06-02,Beatport,AFFKT,June 2020 AFFKT,https://www.beatport.com/chart/june-2020/627246
FALSE,2020-06-01,Traxsource,Dixon,DJ Sir Charles Dixon's October Fall Favorites - Traxsource,https://www.traxsource.com/title/1453754/dj-sir-charles-dixons-october-fall-favorites
FALSE,2020-05-29,Traxsource,&ME,2020,https://www.traxsource.com/title/1363820/2020
FALSE,2020-05-11,Beatport,Helmut Dubnitzky,Introvert Charts Helmut Dubnitzky,https://www.beatport.com/chart/introvert-charts/623244
FALSE,2020-05-11,Beatport,VONDA7,HONOR x Beatport Chart VONDA7,https://www.beatport.com/chart/honor-x-beatport-chart/623257
FALSE,2020-05-06,Beatport,Andhim,andhim May charts Andhim,https://www.beatport.com/chart/andhim-may-charts/622489
FALSE,2020-05-06,Beatport,Maga,LA MAGA Chart FRiGiD (CR),https://www.beatport.com/chart/la-maga-chart/622445
FALSE,2020-05-04,Beatport,Los Suruba,Los Suruba Alpha chart Los Suruba,https://www.beatport.com/chart/los-suruba-alpha-chart/622084
FALSE,2020-05-04,Beatport,Maga,La Maga May 2020 Chart Joe Fisher,https://www.beatport.com/chart/la-maga-may-2020-chart/622063
FALSE,2020-05-01,Traxsource,AFFKT,Affkt - May 2020 chart on Traxsource,https://www.traxsource.com/title/1352203/may-2020-chart
FALSE,2020-05-01,Traxsource,AFFKT,Affkt - Paripe chart on Traxsource,https://www.traxsource.com/title/1301283/paripe-chart
FALSE,2020-05-01,Beatport,Andhim,"andhim ""3 Letters"" charts Andhim",https://www.beatport.com/chart/andhim-3-letters-charts/625480
FALSE,2020-04-28,Beatport,AFFKT,Crudo & Sompo AFFKT,https://www.beatport.com/chart/crudo-sompo/620818
FALSE,2020-04-23,Beatport,Agoria,Agoria Live on ReConnect Beatport,https://www.beatport.com/chart/agoria-live-on-reconnect/619939
FALSE,2020-04-23,Beatport,Eats Everything,Eats Everything Live on ReConnect Beatport,https://www.beatport.com/chart/eats-everything-live-on-reconnect/619935
FALSE,2020-04-23,Beatport,Joris Voorn,Joris Voorn Live on ReConnect Beatport,https://www.beatport.com/chart/joris-voorn-live-on-reconnect/619989
FALSE,2020-04-23,Beatport,Maceo Plex,Maceo Plex Live on ReConnect Beatport,https://www.beatport.com/chart/maceo-plex-live-on-reconnect/619987
FALSE,2020-04-23,Beatport,Rodriguez Jr.,Rodriguez Jr. Live on ReConnect Beatport,https://www.beatport.com/chart/rodriguez-jr-live-on-reconnect/619991
FALSE,2020-04-16,Beatport,Bontan,DANCING Bontan,https://www.beatport.com/chart/dancing/618595
FALSE,2020-04-06,Beatport,Jimpster,Jimpster Chart for April 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-april-2020/616917
FALSE,2020-04-03,Beatport,Fideles,U N I T Y Fideles,https://www.beatport.com/chart/u-n-i-t-y/616367
FALSE,2020-04-03,Traxsource,Steve Bug,Steve Bug - Still Love My House Chart on Traxsource,https://www.traxsource.com/title/1322454/still-love-my-house-chart
FALSE,2020-04-01,Beatport,Andhim,"andhim ""Miles To Go"" charts Andhim",https://www.beatport.com/chart/andhim-miles-to-go-charts/618038
FALSE,2020-03-29,Beatport,Bontan,SHAKE IT Bontan,https://www.beatport.com/chart/shake-it/615408
FALSE,2020-03-27,Beatport,Truncate,ISOL8 Trax Pt. 1 Truncate,https://www.beatport.com/chart/isol8-trax-pt-1/615085
FALSE,2020-03-23,Beatport,Upercent,Adagia Chart Upercent,https://www.beatport.com/chart/adagia-chart/614366
FALSE,2020-03-19,Beatport,Jonas Rathsman,Spring Selections Jonas Rathsman,https://www.beatport.com/chart/spring-selections/613731
FALSE,2020-03-13,Beatport,Los Suruba,Los Suruba Uhuru chart Los Suruba,https://www.beatport.com/chart/los-suruba-uhuru-chart/613069
FALSE,2020-03-13,Beatport,Rampa,V Rampa,https://www.beatport.com/chart/v/613012
FALSE,2020-03-13,Traxsource,Tim Engelhardt,First Contact,https://www.traxsource.com/title/1307443/first-contact
FALSE,2020-03-04,Beatport,Jimpster,Jimpster Chart for March 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-march-2020/611629
FALSE,2020-03-02,Beatport,AFFKT,Paripe Tusk AFFKT,https://www.beatport.com/chart/paripe-tusk/611309
FALSE,2020-03-01,Beatport,Andhim,"andhim ""Opals"" charts Andhim",https://www.beatport.com/chart/andhim-opals-charts/611778
FALSE,2020-02-24,Beatport,Los Suruba,Los Suruba Monkey Mind chart Los Suruba,https://www.beatport.com/chart/los-suruba-monkey-mind-chart/610344
FALSE,2020-02-20,Beatport,Richy Ahmed,Richy Ahmed February Richy Ahmed,https://www.beatport.com/chart/richy-ahmed-february/609717
FALSE,2020-02-20,Traxsource,Atmos Blaq,Balafonque's Revenge Chart,https://www.traxsource.com/title/1291550/balafonques-revenge-chart
FALSE,2020-02-17,Beatport,Joris Voorn,Four Remixes Chart Joris Voorn,https://www.beatport.com/chart/four-remixes-chart/609259
FALSE,2020-02-17,Beatport,Truncate,Truncate Selects February 2020 Truncate,https://www.beatport.com/chart/truncate-selects-february-2020/609280
FALSE,2020-02-13,Beatport,Helmut Dubnitzky,Make Me Charts Helmut Dubnitzky,https://www.beatport.com/chart/make-me-charts/608824
FALSE,2020-02-13,Beatport,VONDA7,At the right pace VONDA7,https://www.beatport.com/chart/at-the-right-pace/608826
FALSE,2020-02-07,Beatport,Jimpster,Jimpster Chart for February 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-february-2020/607882
FALSE,2020-02-07,Beatport,Kolombo,KOLOMBO 'FEBrrrr Kolombo,https://www.beatport.com/chart/kolombo-febrrrr/607751
FALSE,2020-02-06,Beatport,Marcus Worgull,"Marcus Worgull ""Pintxos"" Chart Marcus Worgull",https://www.beatport.com/chart/marcus-worgull-pintxos-chart/607628
FALSE,2020-02-01,Traxsource,Dixon,Alan Dixon - Summer Lockdown Chart on Traxsource,https://www.traxsource.com/title/1424204/summer-lockdown-chart
FALSE,2020-02-01,Traxsource,Dixon,Alan Dixon - Thandaza Chart on Traxsource,https://www.traxsource.com/title/2230600/thandaza-chart
FALSE,2020-01-30,Beatport,Fideles,Feb 2020 / Brain Machine Fideles,https://www.beatport.com/chart/feb-2020-brain-machine/606543
FALSE,2020-01-29,Beatport,Eats Everything,Eats Everything's Intec Release Chart Eats Everything's Intec Release Chart Eats Everything,https://www.beatport.com/chart/eats-everythings-intec-release-chart/606382
FALSE,2020-01-20,Beatport,Four Tet,Four Tet's January 2020 Chart Four Tet,https://www.beatport.com/chart/four-tets-january-2020-chart/605138
FALSE,2020-01-15,Beatport,AFFKT,Hoydelight AFFKT,https://www.beatport.com/chart/hoydelight/604548
FALSE,2019-12-18,Beatport,Fideles,Fideles - New York NYE Fideles,https://www.beatport.com/chart/fideles-new-york-nye/601173
FALSE,2019-12-18,Beatport,Jimpster,Jimpster Chart for January 2020 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-january-2020/601146
FALSE,2019-12-17,Beatport,AFFKT,Cold Sweat AFFKT,https://www.beatport.com/chart/cold-sweat/601074
FALSE,2019-12-17,Beatport,Kolombo,Kolombo Xmas Chart Kolombo,https://www.beatport.com/chart/kolombo-xmas-chart/601022
FALSE,2019-12-16,Beatport,VONDA7,Little Wonders | Remixes VONDA7,https://www.beatport.com/chart/little-wonders-remixes/600802
FALSE,2019-12-11,Beatport,Ninetoes,Ninetoes' VLP Remixes Charts Ninetoes,https://www.beatport.com/chart/ninetoes-vlp-remixes-charts/600233
FALSE,2019-12-06,Beatport,Joris Voorn,Dark Science Remix Chart Joris Voorn,https://www.beatport.com/chart/dark-science-remix-chart/599386
FALSE,2019-12-02,Beatport,Nina Kraviz,Nina Kraviz TRIP LOTM Chart Nina Kraviz,https://www.beatport.com/chart/nina-kraviz-trip-lotm-chart/598541
FALSE,2019-12-02,Beatport,Rampa,DC-10 Rampa,https://www.beatport.com/chart/dc10/598534
FALSE,2019-11-25,Beatport,Kolombo,Freezy chart Kolombo,https://www.beatport.com/chart/freezy-chart/597512
FALSE,2019-11-19,Beatport,Truncate,Level Up Chart Truncate,https://www.beatport.com/chart/level-up-chart/596689
FALSE,2019-11-18,Beatport,Helmut Dubnitzky,Shark Charts ;) Helmut Dubnitzky,https://www.beatport.com/chart/shark-charts-/596593
FALSE,2019-11-13,Beatport,Andhim,andhim November charts Andhim,https://www.beatport.com/chart/andhim-november-charts/595865
FALSE,2019-11-12,Beatport,Fideles,The Secret of Eos Chart Fideles,https://www.beatport.com/chart/the-secret-of-eos-chart/595679
FALSE,2019-11-04,Traxsource,Angelos,DJ ANGELO BEST OF NULU CHART,https://www.traxsource.com/title/1234325/dj-angelo-best-of-nulu-chart
FALSE,2019-11-02,Traxsource,Atmos Blaq,Kwa Mntungwa,https://www.traxsource.com/title/1234226/kwa-mntungwa
FALSE,2019-10-30,Beatport,Los Suruba,Los Suruba Signals chart Los Suruba,https://www.beatport.com/chart/los-suruba-signals-chart/593788
FALSE,2019-10-30,Traxsource,&ME,&ME Balaric 10,https://www.traxsource.com/title/1232307/and-me-balaric-10
FALSE,2019-10-28,Beatport,Agoria,Agoria Agoria,https://www.beatport.com/chart/agoria/593366
FALSE,2019-10-21,Traxsource,Angelos,DJ ANGELO TRAXSOURCE CHART OCTOBER 2019,https://www.traxsource.com/title/1226773/dj-angelo-traxsource-chart-october-2019
FALSE,2019-10-15,Beatport,Andhim,ANDHIM ADE CHARTS Andhim,https://www.beatport.com/chart/andhim-ade-charts/591623
FALSE,2019-10-14,Beatport,Jonas Rathsman,Autumn Selections Jonas Rathsman,https://www.beatport.com/chart/autumn-selections/591462
FALSE,2019-10-09,Beatport,VONDA7,VONDA7 IN THE MIX #BEATPORTLINK VONDA7 IN THE MIX #BEATPORTLINK VONDA7,https://www.beatport.com/chart/vonda7-in-the-mix-beatportlink/590868
FALSE,2019-10-08,Beatport,Truncate,ADE 2019 Truncate,https://www.beatport.com/chart/ade-2019/590641
FALSE,2019-10-01,Beatport,Ninetoes,Ninetoes' MADIZM Charts Ninetoes,https://www.beatport.com/chart/ninetoes-madizm-charts/589653
FALSE,2019-09-25,Beatport,AFFKT,BOON AFFKT,https://www.beatport.com/chart/boon/588751
FALSE,2019-09-21,Beatport,Helmut Dubnitzky,Helmut Dubnitzky - More Than Charts Helmut Dubnitzky - More Than Charts Helmut Dubnitzky,https://www.beatport.com/chart/helmut-dubnitzky-more-than-charts/588112
FALSE,2019-09-13,Traxsource,Angelos,"DJ ANGELO ""WAY OUT"" CHART SEPTEMBER 2019",https://www.traxsource.com/title/1207936/dj-angelo-way-out-chart-september-2019
FALSE,2019-09-12,Beatport,Los Suruba,Los Suruba Out of the dust chart Los Suruba,https://www.beatport.com/chart/los-suruba-out-of-the-dust-chart/586995
FALSE,2019-09-07,Beatport,Solomun,NINL Solomun,https://www.beatport.com/chart/ninl/586281
FALSE,2019-09-05,Beatport,Bontan,PUSH OUT Bontan,https://www.beatport.com/chart/push-out/585994
FALSE,2019-09-04,Beatport,Truncate,Mind Control Truncate,https://www.beatport.com/chart/mind-control/585791
FALSE,2019-09-02,Beatport,VONDA7,NO NONSENSE VONDA7,https://www.beatport.com/chart/no-nonsense/585462
FALSE,2019-09-02,Traxsource,Adam Port,Adam Port - Moments Chart on Traxsource,https://www.traxsource.com/title/1201643/adam-port-moments-chart
FALSE,2019-09-02,Traxsource,&ME,1995,https://www.traxsource.com/title/1201670/1995
FALSE,2019-08-20,Beatport,Rampa,NO WAR Rampa,https://www.beatport.com/chart/no-war/583910
FALSE,2019-08-20,Beatport,Upercent,Regal No Material Chart Upercent,https://www.beatport.com/chart/regal-no-material-chart/583817
FALSE,2019-08-16,Beatport,Joris Voorn,'Dark' Chart Joris Voorn,https://www.beatport.com/chart/dark-chart/583288
FALSE,2019-08-16,Traxsource,Tim Engelhardt,"""Keep On"" Chart",https://www.traxsource.com/title/1194744/keep-on-chart
FALSE,2019-08-09,Beatport,Atjazz,Atjazz August 2019 Atjazz,https://www.beatport.com/chart/atjazz-august-2019/582298
FALSE,2019-08-08,Beatport,Kolombo,Kolombo august chart Kolombo,https://www.beatport.com/chart/kolombo-august-chart/582286
FALSE,2019-08-06,Beatport,Los Suruba,Los Suruba Balear chart Los Suruba,https://www.beatport.com/chart/los-suruba-balear-chart/581830
FALSE,2019-08-01,Traxsource,Angelos,DJ ANGELO TRAXSOURCE CHART AUGUST 2019,https://www.traxsource.com/title/1187317/dj-angelo-traxsource-chart-august-2019
FALSE,2019-08-01,Beatport,Andhim,"andhim ""Buenos"" August charts Andhim",https://www.beatport.com/chart/andhim-buenos-august-charts/581889
FALSE,2019-07-29,Beatport,Jimpster,Jimpster Chart for August 2019 Jimpster,https://www.beatport.com/chart/jimpster-chart-for-august-2019/580576
FALSE,2019-07-29,Beatport,Truncate,Artist of the Week Chart Truncate,https://www.beatport.com/chart/artist-of-the-week-chart-/580628
FALSE,2019-07-28,Beatport,VONDA7,TEAMWORX chart VONDA7,https://www.beatport.com/chart/teamworx-chart/580447
FALSE,2019-07-25,Beatport,Marcus Worgull,Marcus Worgull Beatport Summer Chart Marcus Worgull Beatport Summer Chart Marcus Worgull,https://www.beatport.com/chart/marcus-worgull-beatport-summer-chart/580133
FALSE,2019-07-24,Beatport,Ninetoes,Ninetoes' Pluma Charts Ninetoes,https://www.beatport.com/chart/ninetoes-pluma-charts/579925
FALSE,2019-07-23,Beatport,Nina Kraviz,Nina Kraviz July Chart Nina Kraviz,https://www.beatport.com/chart/nina-kraviz-july-chart-/579786
FALSE,2019-07-16,Beatport,Kolombo,K sunny chart Kolombo,https://www.beatport.com/chart/k-sunny-chart/578734
FALSE,2019-07-10,Beatport,Fideles,Fideles Mid Summer Chart 2019 Fideles,https://www.beatport.com/chart/fideles-mid-summer-chart-2019/577950
FALSE,2019-07-08,Beatport,AFFKT,Between the Rocotroco AFFKT,https://www.beatport.com/chart/between-the-rocotroco/577238
FALSE,2019-07-08,Beatport,Upercent,Flor De Lotus Chart Upercent,https://www.beatport.com/chart/flor-de-lotus-chart/577605
FALSE,2019-06-26,Beatport,Jonas Rathsman,Summer Selections Jonas Rathsman,https://www.beatport.com/chart/summer-selections/575872
FALSE,2019-06-24,Beatport,VONDA7,Simple + Effective Chart VONDA7,https://www.beatport.com/chart/simple-effective-chart/575488
FALSE,2019-06-21,Beatport,Agoria,Agoria: DRIFT Playlist Agoria,https://www.beatport.com/chart/agoria-drift-playlist-/575212
FALSE,2019-06-20,Beatport,Eats Everything,Eats Everything's Comatose Top 10 Eats Everything,https://www.beatport.com/chart/eats-everythings-comatose-top-10/575045
FALSE,2019-06-18,Beatport,Truncate,Summer Kick Off Truncate,https://www.beatport.com/chart/summer-kick-off/574810
FALSE,2019-06-13,Beatport,Rodriguez Jr.,RODRIGUEZ JR.'S SYSTEMATIC 15 Rodriguez Jr.,https://www.beatport.com/chart/rodriguez-jrs-systematic-15/574109
FALSE,2019-06-12,Beatport,Fideles,Systematic Recordings: Top 10 Tracks Systematic Recordings: Top 10 Tracks Fideles,https://www.beatport.com/chart/systematic-recordings-top-10-tracks/573946
FALSE,2019-06-06,Beatport,Fideles,June Chart Fideles,https://www.beatport.com/chart/june-chart/573047
FALSE,2019-06-04,Beatport,AFFKT,8 years of Sincopat AFFKT,https://www.beatport.com/chart/8-years-of-sincopat/572708
